,PID,GrLivArea,SalePrice,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,IsPUD,IsNearNegativeCondition,IsNearPositiveCondition,NumFloors,Collapse_MSSubClass,Combine_BathroomsBsmt,Combine_BathroomsAbvGrd,AllBathrooms,Combine_Age,IsRenovated,LogSalePrice
752,533208040,1241,199900,Dwelling_120,FV,35,4274,2,2,3,Lvl,4,Inside,3,Somerst,Norm,Norm,TwnhsE,1Story,7,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,None,0,4,3,PConc,4,3,1,6,1106,1,0,135,1241,GasA,5,Y,SBrkr,1241,0,0,1,0,1,1,1,1,4,4,8,0,0,Attchd,2007,Fin,2,569,3,3,3,0,116,0,0,0,0,0,NoFence,NoMisc,0,November,Yr_2007,New,Partial,TRUE,FALSE,FALSE,1,Traditional,1,1.5,2.5,0,TRUE,12.20557252
753,534128090,1610,185000,Dwelling_20,RL,108,11358,2,0,3,Lvl,4,Corner,3,NWAmes,Norm,Norm,1Fam,1Story,7,7,1972,1987,Hip,CompShg,Wd Sdng,Wd Sdng,None,0,3,3,CBlock,3,3,1,4,346,1,0,778,1124,GasA,3,Y,SBrkr,1610,0,0,0,0,2,0,3,1,4,8,8,1,3,Attchd,1972,RFn,2,515,3,3,3,202,0,0,0,256,0,0,NoFence,NoMisc,0,May,Yr_2007,WD ,Normal,FALSE,FALSE,FALSE,1,Traditional,0,2,2,20,TRUE,12.1281111
754,908103260,1033,165000,Dwelling_85,RL,64,12102,2,0,4,Lvl,4,Inside,3,Edwards,Norm,Norm,1Fam,SFoyer,5,5,1976,1976,Gable,CompShg,HdBoard,Plywood,BrkFace,222,3,3,CBlock,4,4,4,5,456,1,0,0,456,GasA,5,Y,SBrkr,1033,0,0,0,1,1,0,3,1,3,6,8,0,0,BuiltIn,1976,RFn,2,504,2,3,3,224,0,0,0,0,0,0,NoFence,NoMisc,0,April,Yr_2008,WD ,Family,FALSE,FALSE,FALSE,1.5,Split,0.5,1,1.5,32,FALSE,12.01370075
755,903231180,1322,132000,Dwelling_50,RM,52,6240,2,0,4,Lvl,4,Inside,3,BrkSide,Norm,Norm,1Fam,1.5Fin,5,8,1939,1952,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,3,4,BrkTil,3,3,1,3,48,1,0,624,672,GasA,5,Y,SBrkr,899,423,0,1,0,1,0,4,1,3,7,8,0,0,Detchd,1939,Unf,1,280,3,3,3,0,0,0,0,0,0,0,MnPrv,NoMisc,0,July,Yr_2007,WD ,Normal,FALSE,FALSE,FALSE,1.5,Traditional,1,1,2,55,TRUE,11.7905572
756,533206050,1391,196000,Dwelling_120,FV,59,4282,2,2,2,Lvl,4,Inside,3,Somerst,Norm,Norm,TwnhsE,1Story,7,5,2004,2004,Gable,CompShg,MetalSd,MetalSd,None,0,4,3,PConc,4,3,2,6,16,1,0,1375,1391,GasA,5,Y,SBrkr,1391,0,0,0,0,2,0,2,1,4,5,8,0,0,Attchd,2004,RFn,2,530,3,3,3,156,158,0,0,0,0,0,NoFence,NoMisc,0,July,Yr_2008,WD ,Normal,TRUE,FALSE,FALSE,1,Traditional,0,2,2,4,FALSE,12.18586994
757,535403280,1306,153000,Dwelling_20,RL,64,8712,2,0,3,Lvl,4,Inside,3,NAmes,Norm,Norm,1Fam,1Story,5,7,1957,2000,Hip,CompShg,MetalSd,MetalSd,None,0,3,4,CBlock,3,3,2,4,860,1,0,132,992,GasA,3,Y,SBrkr,1306,0,0,1,0,1,0,2,1,3,5,8,0,0,Detchd,1968,Unf,1,756,3,3,3,0,0,0,0,0,0,0,NoFence,NoMisc,0,May,Yr_2009,WD ,Normal,FALSE,FALSE,FALSE,1,Traditional,1,1,2,9,TRUE,11.9381932
758,907192030,1660,195000,Dwelling_60,RL,68,8935,2,0,3,Lvl,4,Inside,3,CollgCr,Norm,Norm,1Fam,2Story,7,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,95,4,3,PConc,4,3,1,1,0,1,0,831,831,GasA,5,Y,SBrkr,831,829,0,0,0,2,1,3,1,4,7,8,0,0,Attchd,2002,RFn,2,493,3,3,3,144,68,0,0,0,0,0,NoFence,NoMisc,0,July,Yr_2009,WD ,Normal,FALSE,FALSE,FALSE,2,Traditional,0,2.5,2.5,7,FALSE,12.18075484
759,914465060,1689,271000,Dwelling_20,RL,74,13265,2,0,3,Lvl,4,CulDSac,3,Mitchel,Norm,Norm,1Fam,1Story,8,5,2002,2002,Hip,CompShg,CemntBd,CmentBd,BrkFace,148,4,3,PConc,4,3,1,6,1218,1,0,350,1568,GasA,5,Y,SBrkr,1689,0,0,1,0,2,0,3,1,4,7,8,2,4,Attchd,2002,RFn,3,857,3,3,3,150,59,0,0,0,0,0,NoFence,NoMisc,0,July,Yr_2008,WD ,Normal,FALSE,FALSE,FALSE,1,Traditional,1,2,3,6,FALSE,12.5098741
760,903228120,904,119000,Dwelling_45,RM,50,6000,2,0,4,Lvl,4,Inside,3,BrkSide,Norm,Norm,1Fam,1.5Unf,6,7,1926,2004,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,4,3,PConc,3,3,1,1,0,1,0,884,884,GasA,4,Y,SBrkr,904,0,0,0,0,1,0,2,1,3,4,8,0,0,Detchd,1926,Unf,1,180,3,3,3,0,0,105,0,0,0,0,NoFence,NoMisc,0,January,Yr_2009,WD ,Normal,FALSE,FALSE,FALSE,1.5,Traditional,0,1,1,5,TRUE,11.68687877
761,903229040,1118,119900,Dwelling_190,RM,65,7800,2,0,4,Lvl,4,Inside,3,OldTown,Artery,Norm,2fmCon,1.5Fin,5,7,1939,1950,Gable,CompShg,MetalSd,MetalSd,None,0,3,3,CBlock,4,3,2,3,507,1,0,286,793,GasA,3,Y,SBrkr,793,325,0,1,0,1,0,3,1,3,5,8,1,4,Detchd,1939,Unf,2,410,3,3,3,0,0,0,0,271,0,0,MnPrv,NoMisc,0,May,Yr_2006,WD ,Normal,FALSE,TRUE,FALSE,2,Duplex,1,1,2,56,TRUE,11.69441334
762,535101120,1584,124000,Dwelling_90,RL,65,8944,2,0,4,Lvl,4,Inside,3,NAmes,Norm,Norm,Duplex,1Story,5,5,1967,1967,Gable,CompShg,Plywood,Plywood,None,0,3,3,CBlock,3,3,1,1,0,1,0,1584,1584,GasA,3,Y,SBrkr,1584,0,0,0,0,2,0,4,2,3,8,5,0,0,Detchd,1967,Unf,3,792,3,3,3,0,152,0,0,0,0,0,NoFence,NoMisc,0,April,Yr_2009,WD ,Normal,FALSE,FALSE,FALSE,2,Duplex,0,2,2,42,FALSE,11.72803684
763,527180040,1341,171500,Dwelling_20,RL,85,10176,2,0,4,Lvl,4,Inside,3,Gilbert,Norm,Norm,1Fam,1Story,7,5,1990,1990,Gable,CompShg,HdBoard,HdBoard,None,0,3,3,PConc,4,3,4,6,637,1,0,663,1300,GasA,4,Y,SBrkr,1341,0,0,1,0,1,1,2,1,4,5,8,1,1,Attchd,1990,Unf,2,506,3,3,3,192,0,0,0,0,0,0,NoFence,NoMisc,0,February,Yr_2010,WD ,Normal,FALSE,FALSE,FALSE,1,Traditional,1,1.5,2.5,20,FALSE,12.05233855
764,902110080,1389,135000,Dwelling_60,RM,60,3378,2,1,4,HLS,4,Inside,3,OldTown,Norm,Norm,1Fam,2Story,7,8,1946,1992,Gable,CompShg,HdBoard,HdBoard,None,0,3,4,CBlock,3,3,1,1,0,1,0,651,651,GasA,4,Y,SBrkr,707,682,0,0,0,1,1,3,1,3,6,8,2,4,Detchd,1947,Unf,1,240,3,3,2,0,0,126,0,0,0,0,NoFence,NoMisc,0,September,Yr_2009,WD ,Normal,FALSE,FALSE,FALSE,2,Traditional,0,1.5,1.5,17,TRUE,11.81303006
765,902405120,1480,119000,Dwelling_50,RM,60,5400,2,0,4,Lvl,4,Inside,3,OldTown,Norm,Norm,1Fam,1.5Fin,6,6,1920,1950,Gable,CompShg,MetalSd,MetalSd,None,0,2,3,BrkTil,3,3,1,1,0,1,0,972,972,GasA,5,Y,SBrkr,1044,0,436,0,0,1,0,3,1,3,6,8,0,0,Detchd,1920,Unf,1,207,2,3,3,0,0,176,0,0,0,0,NoFence,NoMisc,0,September,Yr_2009,ConLI,Family,FALSE,FALSE,FALSE,1.5,Traditional,0,1,1,59,TRUE,11.68687877
766,924100070,1389,170000,Dwelling_20,RL,77,10010,2,0,4,Lvl,4,Inside,2,Mitchel,Norm,Norm,1Fam,1Story,5,5,1974,1975,Gable,CompShg,HdBoard,HdBoard,None,0,3,3,CBlock,4,3,3,5,1071,2,123,195,1389,GasA,4,Y,SBrkr,1389,0,0,1,0,1,0,2,1,3,6,8,1,3,Attchd,1975,RFn,2,418,3,3,3,240,38,0,0,0,0,0,NoFence,NoMisc,0,April,Yr_2006,WD ,Normal,FALSE,FALSE,FALSE,1,Traditional,1,1,2,31,TRUE,12.04355372
767,903454020,819,72000,Dwelling_30,RM,50,9000,2,0,4,Lvl,4,Inside,3,IDOTRR,Norm,Norm,1Fam,1Story,5,4,1919,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,3,3,BrkTil,3,3,1,1,0,1,0,610,610,GasA,5,N,FuseA,819,0,0,0,0,1,0,2,1,4,4,8,0,0,NoGarage,1919,NoGarage,0,0,0,0,1,0,0,0,0,0,0,0,NoFence,NoMisc,0,September,Yr_2006,WD ,Abnorml,FALSE,FALSE,FALSE,1,Traditional,0,1,1,56,TRUE,11.1844214
768,527110120,1600,169000,Dwelling_60,RL,57,8773,2,0,3,HLS,4,Inside,3,Gilbert,Norm,Norm,1Fam,2Story,6,5,1997,1997,Gable,CompShg,VinylSd,VinylSd,None,0,3,3,PConc,4,3,3,1,0,1,0,916,916,GasA,4,Y,SBrkr,916,684,0,0,0,2,1,3,1,3,7,8,1,3,Attchd,1997,Fin,2,460,3,3,3,100,38,0,0,0,0,0,NoFence,NoMisc,0,August,Yr_2007,WD ,Normal,FALSE,FALSE,FALSE,2,Traditional,0,2.5,2.5,10,FALSE,12.03765399
769,902136110,1080,95000,Dwelling_50,RM,44,5914,2,1,4,Lvl,4,Inside,3,OldTown,Norm,Norm,1Fam,1.5Fin,5,9,1890,1996,Gable,CompShg,Wd Sdng,HdBoard,None,0,3,3,BrkTil,2,3,1,1,0,1,0,684,684,GasA,4,Y,SBrkr,684,396,0,0,0,1,0,3,1,4,5,8,0,0,NoGarage,1890,NoGarage,0,0,0,0,1,0,165,30,0,0,0,0,NoFence,NoMisc,0,September,Yr_2008,WD ,Normal,FALSE,FALSE,FALSE,1.5,Traditional,0,1,1,12,TRUE,11.46163217
770,907130060,1200,177500,Dwelling_20,RL,105,11249,2,0,2,Lvl,4,Inside,3,CollgCr,Norm,Norm,1Fam,1Story,6,5,1995,1995,Gable,CompShg,VinylSd,VinylSd,None,0,4,4,PConc,4,4,1,5,334,4,544,322,1200,GasA,5,Y,SBrkr,1200,0,0,1,0,2,0,3,1,4,6,8,0,0,Attchd,1995,RFn,2,521,3,3,3,0,26,0,0,0,0,0,NoFence,NoMisc,0,August,Yr_2007,WD ,Normal,FALSE,FALSE,FALSE,1,Traditional,1,2,3,12,FALSE,12.08672589
771,526350040,896,105000,Dwelling_20,RH,80,11622,2,0,4,Lvl,4,Inside,3,NAmes,Feedr,Norm,1Fam,1Story,5,6,1961,1961,Gable,CompShg,VinylSd,VinylSd,None,0,3,3,CBlock,3,3,1,3,468,2,144,270,882,GasA,3,Y,SBrkr,896,0,0,0,0,1,0,2,1,3,5,8,0,0,Attchd,1961,Unf,1,730,3,3,3,140,0,0,0,120,0,0,MnPrv,NoMisc,0,June,Yr_2010,WD ,Normal,FALSE,FALSE,FALSE,1,Traditional,0,1,1,49,FALSE,11.56171563
772,535352090,793,113000,Dwelling_30,RL,80,8480,2,0,4,Lvl,4,Corner,3,NAmes,Norm,Norm,1Fam,1Story,5,6,1945,1950,Gable,CompShg,MetalSd,MetalSd,None,0,3,4,CBlock,3,3,1,4,700,1,0,93,793,GasA,3,Y,SBrkr,793,0,0,1,0,1,0,2,1,2,4,8,0,0,Detchd,1945,Unf,1,240,3,3,3,0,0,0,0,0,0,0,NoFence,NoMisc,0,August,Yr_2009,WD ,Normal,FALSE,FALSE,FALSE,1,Traditional,1,1,2,59,TRUE,11.6351431
773,907295100,1838,185000,Dwelling_90,RM,83,10126,2,0,4,Lvl,4,Corner,3,CollgCr,Norm,Norm,Duplex,SFoyer,6,5,1997,1998,Gable,CompShg,VinylSd,VinylSd,None,0,3,4,PConc,4,3,4,6,1593,2,162,83,1838,GasA,5,Y,SBrkr,1838,0,0,2,0,2,0,2,2,3,8,8,0,0,Attchd,1998,Unf,3,721,3,3,3,160,67,0,0,0,0,0,NoFence,NoMisc,0,July,Yr_2008,WD ,Abnorml,FALSE,FALSE,FALSE,2,Duplex,2,2,4,10,TRUE,12.1281111
774,528431060,1563,245000,Dwelling_20,RL,78,10206,2,0,4,Lvl,4,Inside,3,Somerst,Norm,Norm,1Fam,1Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,Stone,468,3,3,PConc,4,3,1,6,33,1,0,1530,1563,GasA,5,Y,SBrkr,1563,0,0,0,0,2,0,3,1,4,6,8,1,4,Attchd,2007,RFn,3,758,3,3,3,144,99,0,0,0,0,0,NoFence,NoMisc,0,October,Yr_2008,WD ,Normal,FALSE,FALSE,FALSE,1,Traditional,0,2,2,1,FALSE,12.40901349
775,535126040,1888,190000,Dwelling_20,RL,137,16492,2,0,3,Lvl,4,Corner,3,NAmes,PosA,Norm,1Fam,1Story,6,6,1966,2002,Gable,CompShg,BrkFace,Plywood,None,0,4,3,CBlock,3,3,1,5,247,3,713,557,1517,GasA,5,Y,SBrkr,1888,0,0,0,0,2,1,2,1,4,6,5,1,4,Attchd,1966,Fin,2,578,3,3,3,0,0,0,0,0,0,0,NoFence,NoMisc,0,June,Yr_2010,WD ,Normal,FALSE,FALSE,TRUE,1,Traditional,0,2.5,2.5,8,TRUE,12.15477935
776,534477110,1668,140000,Dwelling_50,RL,80,9600,2,0,4,Lvl,4,Inside,3,NAmes,Norm,Norm,1Fam,1.5Fin,6,8,1950,2005,Gable,CompShg,VinylSd,VinylSd,None,0,3,4,CBlock,3,3,1,4,120,1,0,736,856,GasA,5,Y,SBrkr,1112,556,0,0,0,1,1,3,1,3,6,6,0,0,Attchd,1950,Unf,1,271,3,3,3,0,0,0,0,0,0,0,MnPrv,NoMisc,0,September,Yr_2009,WD ,Normal,FALSE,FALSE,FALSE,1.5,Traditional,0,1.5,1.5,4,TRUE,11.8493977
777,528222010,2373,258000,Dwelling_60,RL,96,11631,2,0,3,Lvl,4,Corner,3,Gilbert,Norm,Norm,1Fam,2Story,8,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,236,4,3,PConc,4,3,3,1,0,1,0,1052,1052,GasA,5,Y,SBrkr,1052,1321,0,0,0,2,1,4,1,4,9,8,1,4,BuiltIn,2004,Fin,3,632,3,3,3,120,46,0,0,0,0,0,NoFence,NoMisc,0,June,Yr_2006,New,Partial,FALSE,FALSE,FALSE,2,Traditional,0,2.5,2.5,1,TRUE,12.46071486
778,923203010,936,140000,Dwelling_120,RM,62,6710,2,0,3,Lvl,4,FR3,3,Mitchel,Norm,Norm,TwnhsE,SFoyer,6,5,1996,1997,Gable,CompShg,VinylSd,VinylSd,BrkFace,134,3,3,PConc,5,3,3,3,16,6,904,0,920,GasA,5,Y,SBrkr,936,0,0,2,0,0,1,0,1,3,3,8,0,0,Attchd,1996,Fin,2,460,3,3,3,0,40,0,0,0,0,0,NoFence,NoMisc,0,June,Yr_2007,WD ,Normal,TRUE,FALSE,FALSE,1,Traditional,2,0.5,2.5,10,TRUE,11.8493977
779,535154060,1329,176000,Dwelling_20,RL,74,12285,2,0,3,Lvl,4,Inside,3,NAmes,Norm,Norm,1Fam,1Story,7,6,1960,1960,Gable,CompShg,Plywood,Plywood,BrkFace,128,3,3,CBlock,3,3,1,4,544,1,0,785,1329,GasA,4,Y,SBrkr,1329,0,0,0,0,1,1,3,1,3,5,8,2,4,Attchd,1960,Unf,2,441,3,3,3,0,0,203,0,0,0,0,NoFence,NoMisc,0,August,Yr_2009,WD ,Normal,FALSE,FALSE,FALSE,1,Traditional,0,1.5,1.5,49,FALSE,12.07823927
780,533125120,2826,334000,Dwelling_60,RL,105,11025,2,0,4,HLS,4,Inside,2,NoRidge,Norm,Norm,1Fam,2Story,8,5,1992,1993,Gable,CompShg,HdBoard,ImStucc,BrkFace,692,4,3,PConc,5,3,4,6,1118,1,0,216,1334,GasA,5,Y,SBrkr,1520,1306,0,1,0,2,1,3,1,4,9,8,3,3,Attchd,1992,RFn,3,888,3,3,3,177,208,186,0,0,0,0,NoFence,NoMisc,0,October,Yr_2006,WD ,Normal,FALSE,FALSE,FALSE,2,Traditional,1,2.5,3.5,13,TRUE,12.71889627
781,902301150,1017,114000,Dwelling_50,RM,69,9143,2,1,4,Lvl,4,Corner,3,OldTown,Norm,Norm,1Fam,1.5Fin,5,7,1900,2003,Gable,CompShg,VinylSd,VinylSd,None,0,3,3,CBlock,3,3,1,1,0,1,0,346,346,GasA,5,Y,SBrkr,709,308,0,0,0,1,0,2,1,3,5,8,0,0,Detchd,1961,Unf,1,308,3,3,1,0,0,139,0,0,0,0,NoFence,NoMisc,0,May,Yr_2008,WD ,Normal,FALSE,FALSE,FALSE,1.5,Traditional,0,1,1,5,TRUE,11.64395373
782,533250160,1719,324000,Dwelling_120,RL,32,10846,2,0,3,Lvl,4,CulDSac,3,Veenker,Norm,Norm,TwnhsE,1Story,8,5,1993,1993,Gable,CompShg,BrkFace,BrkFace,None,0,4,3,PConc,4,3,4,6,1619,1,0,100,1719,GasA,5,Y,SBrkr,1719,0,0,2,0,1,1,1,1,4,6,8,2,4,Attchd,1993,Fin,2,473,3,3,3,122,30,0,0,0,0,0,NoFence,NoMisc,0,May,Yr_2008,Con,Normal,TRUE,FALSE,FALSE,1,Traditional,2,1.5,3.5,15,FALSE,12.68849879
783,528106010,2596,342643,Dwelling_60,RL,111,16259,2,0,4,Lvl,4,Corner,3,NridgHt,Norm,Norm,1Fam,2Story,9,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,370,3,3,PConc,5,4,3,1,0,1,0,1249,1249,GasA,5,Y,SBrkr,1249,1347,0,0,0,3,1,4,1,4,9,8,0,0,Attchd,2006,RFn,3,840,3,3,3,240,154,0,0,0,0,0,NoFence,NoMisc,0,September,Yr_2006,New,Partial,FALSE,FALSE,FALSE,2,Traditional,0,3.5,3.5,0,FALSE,12.74444437
784,532376040,1120,129000,Dwelling_20,RL,85,6970,2,0,4,Lvl,4,Corner,3,Sawyer,Feedr,Norm,1Fam,1Story,4,5,1961,1961,Gable,CompShg,VinylSd,VinylSd,None,0,3,3,CBlock,3,3,1,5,932,1,0,108,1040,GasA,3,Y,SBrkr,1120,0,0,1,0,1,1,3,1,2,5,8,0,0,Attchd,1961,RFn,2,544,3,3,3,168,0,0,0,0,0,0,NoFence,Shed,400,May,Yr_2007,WD ,Normal,FALSE,FALSE,FALSE,1,Traditional,1,1.5,2.5,46,FALSE,11.76756768
785,535151130,1190,132500,Dwelling_90,RL,70,7728,2,0,4,Lvl,4,Inside,3,NAmes,Norm,Norm,Duplex,SLvl,5,6,1962,1962,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,120,3,3,CBlock,3,3,3,5,803,1,0,303,1106,GasA,3,Y,SBrkr,1190,0,0,1,0,1,0,3,1,3,6,8,0,0,Attchd,1962,Unf,2,540,3,3,3,0,18,0,0,0,0,0,GdWo,NoMisc,0,May,Yr_2006,WD ,Normal,FALSE,FALSE,FALSE,2,Duplex,1,1,2,44,FALSE,11.79433792
786,528240070,1960,216500,Dwelling_60,RL,66,7851,2,0,4,Lvl,4,Inside,3,Gilbert,Norm,Norm,1Fam,2Story,6,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,None,0,4,3,PConc,4,3,1,6,625,1,0,235,860,GasA,5,Y,SBrkr,860,1100,0,1,0,2,1,4,1,4,8,8,2,3,BuiltIn,2002,Fin,2,440,3,3,3,288,48,0,0,0,0,0,NoFence,NoMisc,0,May,Yr_2010,WD ,Normal,FALSE,FALSE,FALSE,2,Traditional,1,2.5,3.5,8,FALSE,12.28534583
787,527184020,1179,182000,Dwelling_120,RL,38,4740,2,0,3,Lvl,4,Inside,3,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,1988,1988,Gable,CompShg,CemntBd,CmentBd,None,0,4,3,CBlock,4,3,4,6,248,1,0,918,1166,GasA,4,Y,SBrkr,1179,0,0,1,0,2,0,2,1,3,5,8,0,0,Attchd,1988,RFn,2,480,3,3,3,0,108,0,0,135,0,0,NoFence,NoMisc,0,October,Yr_2007,WD ,Normal,TRUE,FALSE,FALSE,1,Traditional,1,2,3,19,FALSE,12.11176197
788,907135230,990,156000,Dwelling_20,RL,43,13568,2,0,2,Lvl,4,CulDSac,3,CollgCr,Norm,Norm,1Fam,1Story,5,5,1995,1995,Gable,CompShg,VinylSd,VinylSd,None,0,3,3,PConc,4,3,1,5,716,1,0,274,990,GasA,5,Y,SBrkr,990,0,0,0,1,1,0,3,1,3,5,8,0,0,Attchd,1996,Unf,2,576,3,3,3,224,0,0,0,0,0,0,NoFence,NoMisc,0,July,Yr_2006,WD ,Normal,FALSE,FALSE,FALSE,1,Traditional,0.5,1,1.5,11,FALSE,11.95761129
789,527402150,981,143250,Dwelling_20,RL,74,10530,2,0,3,Lvl,4,Corner,3,NAmes,Norm,Norm,1Fam,1Story,6,5,1971,1971,Hip,CompShg,Plywood,Plywood,None,0,3,3,CBlock,3,3,1,5,282,2,35,664,981,GasA,3,Y,SBrkr,981,0,0,1,0,1,1,3,1,3,5,8,0,0,Detchd,1979,Unf,2,576,3,3,3,0,312,40,0,0,0,0,NoFence,NoMisc,0,March,Yr_2007,WD ,Normal,FALSE,FALSE,FALSE,1,Traditional,1,1.5,2.5,36,FALSE,11.87234663
790,532378070,935,137000,Dwelling_20,RL,74,13526,2,0,3,Lvl,4,CulDSac,3,Sawyer,Norm,Norm,1Fam,1Story,5,6,1965,1965,Hip,CompShg,HdBoard,Plywood,BrkFace,114,3,3,CBlock,3,3,1,4,560,2,375,0,935,GasA,3,Y,SBrkr,935,0,0,1,0,1,0,3,1,3,5,8,0,0,Attchd,1965,Unf,1,288,3,3,3,180,0,0,0,0,0,0,MnPrv,NoMisc,0,November,Yr_2006,WD ,Normal,FALSE,FALSE,FALSE,1,Traditional,1,1,2,41,FALSE,11.8277362
791,910201020,803,87000,Dwelling_45,RM,50,5000,2,0,4,Lvl,4,Inside,3,IDOTRR,RRAe,Norm,1Fam,1.5Unf,5,6,1941,1950,Gable,CompShg,MetalSd,MetalSd,None,0,3,3,CBlock,3,3,3,4,116,1,0,604,720,GasA,1,N,FuseF,803,0,0,0,0,1,0,2,1,3,5,8,0,0,Detchd,1941,Unf,2,360,3,3,3,0,0,244,0,0,0,0,NoFence,NoMisc,0,December,Yr_2007,WD ,Normal,FALSE,TRUE,FALSE,1.5,Traditional,0,1,1,57,TRUE,11.3736634
792,905103060,1392,121500,Dwelling_20,RL,74,11341,2,0,3,Lvl,4,Inside,3,Sawyer,Norm,Norm,1Fam,1Story,5,6,1957,1996,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,180,3,3,CBlock,4,3,1,5,1302,1,0,90,1392,GasA,3,Y,SBrkr,1392,0,0,1,0,1,1,3,1,3,5,5,1,4,Detchd,1957,Unf,2,528,3,3,3,0,0,0,0,95,0,0,NoFence,NoMisc,0,May,Yr_2010,WD ,Normal,FALSE,FALSE,FALSE,1,Traditional,1,1.5,2.5,14,TRUE,11.70766954
793,923228110,630,80000,Dwelling_180,RM,21,1477,2,0,4,Lvl,4,Inside,3,MeadowV,Norm,Norm,TwnhsE,SFoyer,4,4,1970,1970,Gable,CompShg,CemntBd,CmentBd,None,0,3,3,CBlock,4,3,3,6,509,1,0,121,630,GasA,3,Y,SBrkr,630,0,0,1,0,1,0,1,1,3,3,8,0,0,Attchd,1970,Unf,1,286,3,3,3,0,0,0,0,0,0,0,NoFence,NoMisc,0,April,Yr_2009,WD ,Normal,TRUE,FALSE,FALSE,2,Split,1,1,2,39,FALSE,11.28978191
794,904100170,1640,131000,Dwelling_20,RL,100,21370,2,0,4,Lvl,4,FR2,3,Sawyer,Norm,Norm,1Fam,1Story,5,5,1950,1950,Gable,CompShg,Wd Sdng,MetalSd,None,0,3,3,Slab,0,0,0,0,0,0,0,0,0,GasA,3,Y,FuseA,1640,0,0,0,0,1,0,3,1,3,7,7,1,4,Attchd,1950,RFn,2,394,3,3,3,0,0,225,0,0,0,0,NoFence,Shed,600,June,Yr_2006,WD ,Normal,FALSE,FALSE,FALSE,1,Traditional,0,1,1,56,FALSE,11.7829526
795,533242090,2048,301000,Dwelling_60,FV,74,8010,2,2,3,Lvl,4,Inside,3,Somerst,Norm,Norm,1Fam,2Story,8,5,2003,2004,Hip,CompShg,CemntBd,CmentBd,None,0,4,3,PConc,5,3,1,6,964,1,0,90,1054,GasA,5,Y,SBrkr,1072,976,0,1,0,2,1,3,1,4,8,8,2,4,Detchd,2003,Unf,2,552,3,3,3,0,48,0,0,180,0,0,NoFence,NoMisc,0,August,Yr_2007,WD ,Normal,FALSE,FALSE,FALSE,2,Traditional,1,2.5,3.5,3,TRUE,12.61486554
796,528456180,1852,252678,Dwelling_60,FV,72,8640,2,0,4,Lvl,4,Inside,3,Somerst,Norm,Norm,1Fam,2Story,7,5,2009,2009,Gable,CompShg,VinylSd,VinylSd,None,0,3,3,PConc,4,3,1,6,822,1,0,78,900,GasA,5,Y,SBrkr,932,920,0,1,0,2,1,3,1,4,7,8,1,3,Attchd,2009,RFn,2,644,3,3,3,168,108,0,0,0,0,0,NoFence,NoMisc,0,July,Yr_2009,New,Partial,FALSE,FALSE,FALSE,2,Traditional,1,2.5,3.5,0,FALSE,12.43987123
797,907285100,1995,237000,Dwelling_60,RL,90,11250,2,0,4,Lvl,4,Corner,3,CollgCr,Norm,Norm,1Fam,2Story,7,5,1995,1996,Gable,CompShg,VinylSd,VinylSd,None,0,4,4,PConc,4,4,3,6,685,1,0,245,930,GasA,5,Y,SBrkr,950,1045,0,1,0,2,1,4,1,4,8,8,1,3,Attchd,1995,RFn,2,610,3,3,3,275,170,0,0,0,0,0,NoFence,NoMisc,0,July,Yr_2006,WD ,Normal,FALSE,FALSE,FALSE,2,Traditional,1,2.5,3.5,10,TRUE,12.37581542
